,time,client_oid,funds,maker_order_id,new_size,old_size,order_id,order_type,price,product_id,reason,remaining_size,sequence,side,size,taker_order_id,trade_id,type
0,2018-03-25 00:00:05.717,30905666-7742-4c34-bfde-21340fd38737,,,,,ca9db8ab-776c-4a44-9256-8313ba8083c3,limit,8269.0,BTC-USD,,,5492308268,buy,0.2,,,received
1,2018-03-25 00:00:06.737,9d97fa88-9399-423b-e6b5-5e87a13c7ef0,,,,,791dc073-62e4-4afc-a171-cb716256343e,limit,7000.0,BTC-USD,,,5492308308,buy,0.001,,,received
2,2018-03-25 00:00:09.387,b287115f-ea5a-43b3-bfad-f49fe28c1dea,,,,,a19be8a1-8f68-42f3-866a-25052aa9be4f,limit,8200.0,BTC-USD,,,5492308456,buy,0.002,,,received
3,2018-03-25 00:00:12.753,e69b5696-6a77-4b2a-d666-7199ff188620,,,,,46ad4256-95e8-4e70-b2c6-8dba7ca61c3b,limit,9100.0,BTC-USD,,,5492308822,sell,0.05718034,,,received
4,2018-03-25 00:00:19.607,72333cd8-b267-49d3-ab4c-f682436718d9,,,,,b268f39f-993d-4a02-acaf-cf3067734aaa,limit,8662.27,BTC-USD,,,5492309634,sell,9.8,,,received
5,2018-03-25 00:00:25.597,3d577382-f8f8-48bb-e540-27a9abae28b0,,,,,cb4f2ea0-cc28-441f-825c-aeac9a897f4d,limit,8800.0,BTC-USD,,,5492311586,sell,0.36612245,,,received
6,2018-03-25 00:00:30.744,3a6aea3d-6042-422c-8c04-211c0f13f493,,,,,849a4ef4-5c56-41ba-81f9-98b310970087,limit,8201.0,BTC-USD,,,5492312428,buy,0.2,,,received
7,2018-03-25 00:00:31.884,81800a23-7371-4843-d791-cb6800d04ee4,,,,,3e02987a-b797-4db5-8308-3bb31216c398,limit,7899.0,BTC-USD,,,5492312508,buy,1.76450082,,,received
8,2018-03-25 00:00:37.164,faa7c779-ca80-4aef-84be-a35d38383aca,,,,,30d84a99-d40e-4915-9bbb-d1505eaebfd0,limit,6750.0,BTC-USD,,,5492313223,buy,0.001,,,received
9,2018-03-25 00:00:38.180,,,,,,1b5ba6ff-b4ce-47b9-98f5-ccf77b657ab1,limit,8468.84,BTC-USD,,,5492313569,buy,0.001004,,,received
10,2018-03-25 00:00:38.694,,,,,,624bf264-98ea-4a7e-9909-d14e148c20b1,limit,8300.0,BTC-USD,,,5492313807,buy,0.001,,,received
11,2018-03-25 00:00:38.757,cd686d2a-123b-4e57-c73c-aaeaf859aafb,,,,,80362785-2866-40fd-af74-d8b95a886d8d,limit,8400.0,BTC-USD,,,5492313824,buy,0.06283549,,,received
12,2018-03-25 00:00:40.015,,,,,,8121aab0-7046-4189-ba8b-30ed0314a092,limit,8549.89,BTC-USD,,,5492314053,sell,0.00242709,,,received
13,2018-03-25 00:00:41.852,,,,,,d8b80902-30ea-48ac-9281-448c7ccf5e2d,limit,8198.71,BTC-USD,,,5492314299,buy,0.665,,,received
14,2018-03-25 00:00:42.039,,,,,,1effb221-066c-45ba-b217-9cb1cb1843c5,limit,8810.54,BTC-USD,,,5492314323,sell,0.665,,,received
15,2018-03-25 00:00:42.514,653361d9-a5ad-43e8-f127-ba2cda76da8d,,,,,ec9a54b4-af8e-4516-850a-ab459e90007d,limit,9000.0,BTC-USD,,,5492314358,sell,0.002,,,received
16,2018-03-25 00:00:47.019,,,,,,6c1fa79c-97f8-4688-bea9-856dea067889,limit,8469.54,BTC-USD,,,5492314867,buy,0.033,,,received
17,2018-03-25 00:00:49.725,a27cfb44-053d-4822-ecb4-06c01b0f4da6,,,,,d5b49e77-ae25-4d29-9200-2a0547868afe,limit,8858.0,BTC-USD,,,5492315210,sell,0.05217351,,,received
18,2018-03-25 00:00:49.781,932e89e3-7631-442b-f43f-19ecaeaa66f8,,,,,fc0ce51b-5197-4b9c-be32-254ea77e3ce1,limit,8335.0,BTC-USD,,,5492315219,buy,0.25,,,received
19,2018-03-25 00:00:51.250,e45d5f6f-cb6d-45d0-e2e2-965b20b0cd5c,,,,,b6000b28-7dad-4f95-b2f2-a66593cc989f,limit,8930.0,BTC-USD,,,5492315437,sell,0.0122,,,received
20,2018-03-25 00:00:52.043,f6562670-29fe-44bf-aaf1-e80eaac2f175,,,,,3cd52839-8fa4-4d4d-abdf-5fe41fd8489f,limit,6500.0,BTC-USD,,,5492315532,buy,0.001,,,received
21,2018-03-25 00:00:53.560,,,,,,42bb11af-9bc2-4092-8208-ed4c3abbf191,limit,8630.97,BTC-USD,,,5492315690,sell,0.0015658,,,received
22,2018-03-25 00:00:57.366,501169f4-e66f-4c3e-8e14-f14e88ecc2a8,,,,,140a908f-8319-4b9f-8b2d-11ed4036cc5c,limit,8348.16,BTC-USD,,,5492316065,buy,0.01197924,,,received
23,2018-03-25 00:00:58.413,880538c5-9f42-43aa-bc67-b8de978b5eb8,,,,,d794a6a3-4c09-4519-aeba-098f199bd101,limit,8300.0,BTC-USD,,,5492316194,buy,0.021,,,received
24,2018-03-25 00:00:58.922,be77cd21-870b-4ecb-fb00-9cb286859c79,,,,,43a0302f-f128-49d2-ab7e-269303c07226,limit,8430.0,BTC-USD,,,5492316282,buy,0.005,,,received
25,2018-03-25 00:00:59.673,c8947fc9-5604-48ff-8a5c-21c1edad1df4,,,,,018f3f47-1316-420e-acee-e8629a90d2e7,limit,8594.0,BTC-USD,,,5492316349,sell,0.01,,,received
26,2018-03-25 00:01:01.260,4a6f11b2-feb9-4b4f-f3a5-8f8bf6db6a61,,,,,efbf11c6-e1aa-43e1-97b8-662b0381c1f6,limit,8407.23,BTC-USD,,,5492316529,buy,0.04,,,received
27,2018-03-25 00:01:02.993,2726c051-1e50-4406-b0ab-889597e6820e,,,,,e28569fd-424f-4bd1-94a0-eda266940c0c,limit,8380.25,BTC-USD,,,5492316654,buy,0.02636187,,,received
28,2018-03-25 00:01:03.200,bb3d9788-5b6f-4574-f19e-d5908bd9103b,,,,,f6c428fd-1027-4554-a91b-6808e0c6c575,limit,8400.0,BTC-USD,,,5492316678,buy,0.13,,,received
29,2018-03-25 00:01:07.501,ec1562f6-7812-4c7a-8776-8d12007d42c7,,,,,4b7fd7b9-ede3-4d98-a98f-0393b5b12a01,limit,8000.0,BTC-USD,,,5492317028,buy,2.33837516,,,received
30,2018-03-25 00:01:09.662,ee47c98f-eb57-4e00-c7c6-ae78ae16b96d,,,,,0c606832-e16f-45dd-a833-935cba044caa,limit,6250.0,BTC-USD,,,5492317255,buy,0.001,,,received
31,2018-03-25 00:01:11.858,2a3e091d-583e-4345-d6d7-9f46b58c0515,,,,,58f440ae-6340-4b27-86c0-05bf7928c6d6,limit,9450.0,BTC-USD,,,5492317457,sell,0.10696865,,,received
32,2018-03-25 00:01:14.625,43c64e2f-5c0a-4914-8a4d-0e0e384da6ef,,,,,8eaaba8c-9c48-495e-af73-13f96d2f16fd,limit,8694.0,BTC-USD,,,5492317785,sell,0.01,,,received
33,2018-03-25 00:01:16.938,c9b4ee5d-4f50-4616-ac03-6ecedc7932de,,,,,7b1d69c6-20c9-4de7-9a96-76316d7c41a8,limit,8930.0,BTC-USD,,,5492317988,sell,1.0,,,received
34,2018-03-25 00:01:17.271,19dda182-60b8-4d33-b0b0-2cd12c9e3385,,,,,66811722-b31c-4853-9062-2059919bfd91,limit,8452.0,BTC-USD,,,5492318023,buy,0.004,,,received
35,2018-03-25 00:01:17.272,485c7147-423c-44fb-f07e-2bc60c739a0b,,,,,99250e06-57db-4cf0-8050-21266c7c9166,limit,8403.26,BTC-USD,,,5492318025,buy,0.005,,,received
36,2018-03-25 00:01:17.729,349ffc14-80a9-45d4-e653-3ce4b37bcce7,,,,,62529b57-a079-49cf-b409-e71d87fb3f5e,limit,8460.0,BTC-USD,,,5492318091,buy,0.01,,,received
37,2018-03-25 00:01:17.838,aa89a72c-01d2-4e4f-f8ea-e77ccfb9b963,,,,,9a664f08-fd84-4a53-9a8a-5c53eb3da470,limit,8403.0,BTC-USD,,,5492318100,buy,0.51576461,,,received
38,2018-03-25 00:01:20.563,b04af6e8-c3d5-44bc-8ded-11c992e7c3ac,,,,,9dd23346-f03d-447e-a752-a3c7dea775e7,limit,8800.0,BTC-USD,,,5492318416,sell,0.1,,,received
39,2018-03-25 00:01:29.350,eac9e907-dd75-481b-d402-0cae5e99442e,,,,,32414bfe-679c-4fa1-beb3-2eba9a983f0e,limit,8472.0,BTC-USD,,,5492319157,buy,0.004,,,received
40,2018-03-25 00:01:30.717,7c4511a1-bba0-4824-e835-6aba49db76b7,,,,,835d8f28-e2cc-44bd-a06b-d9a57b847216,limit,8450.0,BTC-USD,,,5492319298,buy,0.02,,,received
41,2018-03-25 00:01:32.493,0f8f4e51-e7d9-450e-d3ff-e97d0ddffc89,,,,,179e64e4-03fc-44d0-af82-5ee576a8d5cb,limit,7980.0,BTC-USD,,,5492319379,buy,0.01962691,,,received
42,2018-03-25 00:01:36.435,136ca1f8-ca2a-4416-bd35-d9efee5f51e0,,,,,105595d4-d8e1-40cd-b821-8fc9fda7aa8c,limit,8910.99,BTC-USD,,,5492319622,sell,0.00101995,,,received
43,2018-03-25 00:01:39.271,8834a2a3-fc3a-4d64-af64-90cc613da984,,,,,f3bdf105-5d2e-4900-941b-d6fd00052a1c,limit,8420.0,BTC-USD,,,5492320476,buy,0.04,,,received
44,2018-03-25 00:01:40.076,1e296ea1-f452-4e46-dfc7-2a968e531faf,,,,,289bba6a-1567-4e22-91f1-c42cff6f4234,limit,8900.0,BTC-USD,,,5492320579,sell,0.1226485,,,received
45,2018-03-25 00:01:43.431,52bf4e3d-1002-43c7-faca-f5307b743fc5,,,,,6c733740-00c2-4e6e-b2cc-d0854ef10e93,limit,8827.0,BTC-USD,,,5492320898,sell,0.02,,,received
46,2018-03-25 00:01:46.404,7f8907d9-8a6e-4240-8493-8e71a7523aaa,,,,,ea23e3c4-576b-4ee1-9b0b-74bb7851ba81,limit,10000.0,BTC-USD,,,5492321039,sell,0.62,,,received
47,2018-03-25 00:01:54.316,5eee1ebc-bbc0-4960-c90f-6d9eefbbbc5f,,,,,68251c4b-8721-4d3f-9a6a-b5890a8c5a95,limit,8424.03,BTC-USD,,,5492322528,buy,0.01,,,received
48,2018-03-25 00:02:02.939,c65ef3c1-037b-470c-c7e6-054055d320f2,,,,,50dd38d6-33f6-4926-8911-92839a0b708a,limit,8865.85,BTC-USD,,,5492323322,sell,0.075,,,received
49,2018-03-25 00:02:03.955,f4d3d7b6-a52e-4b0b-99af-0dfb85da2e99,,,,,6e5e4242-d797-4ab0-a9eb-16d89819b8ef,limit,8900.0,BTC-USD,,,5492323402,sell,0.1,,,received
50,2018-03-25 00:02:05.363,1ee17876-f24d-48c2-e716-3aec9e324770,,,,,be58dfd2-c764-48a8-a348-63ff3af3e192,limit,100.0,BTC-USD,,,5492323537,buy,0.01172,,,received
51,2018-03-25 00:02:09.513,903f6fff-4d78-4b11-e52c-0dae5ab3aa13,,,,,27ecf6c8-467e-45ed-82eb-5f5a2380ea3b,limit,8900.0,BTC-USD,,,5492323933,sell,0.0704811,,,received
52,2018-03-25 00:02:13.098,34c13113-fb83-4be9-a232-c90e6dd6a9da,,,,,21b01f74-4709-4f7a-b9ed-58db919fcd7a,limit,8416.0,BTC-USD,,,5492324197,buy,0.05,,,received
53,2018-03-25 00:02:13.382,f175a1c0-7f41-4420-bf00-4a0cf2e0f79e,,,,,9fd38495-5f61-46c9-9f6c-e016a32dd0a3,limit,8000.0,BTC-USD,,,5492324216,buy,0.68787119,,,received
54,2018-03-25 00:02:22.502,1d89967c-a9aa-4f8c-c96a-62c1416a3144,,,,,8ca7fa30-5466-412a-bf4e-b9f31980b126,limit,8440.0,BTC-USD,,,5492325014,buy,0.015,,,received
55,2018-03-25 00:02:24.394,ab367a82-be8a-41d4-f402-8a4c06586fc9,,,,,3fbc8743-d468-4343-b5c7-2031225ad30f,limit,7300.0,BTC-USD,,,5492325126,buy,0.8,,,received
56,2018-03-25 00:02:33.529,63d833f7-d046-4574-96e8-b563468f05b6,,,,,7763c18c-7cde-4233-ba5b-6bd4fc8cbd19,limit,1000.0,BTC-USD,,,5492326014,buy,4.16,,,received
57,2018-03-25 00:02:34.674,dafb2827-dabe-494f-bf60-222ad93646fe,,,,,88192a83-e21d-43a0-b39e-169dc6802279,limit,8441.0,BTC-USD,,,5492326064,buy,0.25,,,received
58,2018-03-25 00:02:52.336,ac2b6a09-34c1-4703-83ca-59f9566ff608,,,,,47974640-3a5f-4afd-a5fe-4977b4d7fb5d,limit,8640.0,BTC-USD,,,5492327386,sell,0.2,,,received
59,2018-03-25 00:02:57.366,faaeadaa-c180-47fd-c9e4-c35d620658ab,,,,,1ff086e3-3070-4af4-8639-8ec21d3868bf,limit,8972.97,BTC-USD,,,5492327651,sell,0.05267181,,,received
60,2018-03-25 00:02:59.250,7c016c76-c9ae-4b2e-e35e-d45d68430af3,,,,,185a74bc-2a1e-482d-914b-ce04ba4c2816,limit,9000.0,BTC-USD,,,5492327768,sell,0.1,,,received
61,2018-03-25 00:03:15.989,7614ee38-4a14-4e9d-db0b-9ba3ca815adc,,,,,7dd7d2d5-4662-4d97-a2fd-049513c6c06b,limit,8400.0,BTC-USD,,,5492329145,buy,0.17003025,,,received
62,2018-03-25 00:03:18.550,a3ba6b99-25b1-4778-8d7f-974079f450f3,,,,,4975ae5a-26f8-49fc-82b6-ab5cf12255f2,limit,8955.0,BTC-USD,,,5492329259,sell,0.83685,,,received
63,2018-03-25 00:03:19.977,43a76428-fdb7-4082-8a9b-1a11c2842b46,,,,,567af19c-dd1d-431b-8da9-10ce1b431588,limit,8350.0,BTC-USD,,,5492329365,buy,0.25,,,received
64,2018-03-25 00:03:20.401,260d507a-f1ca-4bef-d48e-443962e56590,,,,,7bb2f9f8-109f-4c97-84b4-8bdd795bce3a,limit,8421.0,BTC-USD,,,5492329403,buy,0.05,,,received
65,2018-03-25 00:03:25.269,516bb163-d4d3-458f-be6b-bdda10cb7d31,,,,,81fdf921-f41d-4331-b364-6614c63f97f3,limit,8321.95,BTC-USD,,,5492329766,buy,0.41094565,,,received
66,2018-03-25 00:03:26.395,63779bc7-0e9c-48aa-a8c1-f4e2509b8876,,,,,ebb66da6-ac00-4a89-b5e5-afeae54fa1d9,limit,7950.0,BTC-USD,,,5492329838,buy,0.188679,,,received
67,2018-03-25 00:03:26.546,cca7a69b-5512-4457-9211-7b6f7e244250,,,,,9cd883b4-6eb9-448a-8ce9-406a54229de3,limit,8403.0,BTC-USD,,,5492329846,buy,0.8,,,received
68,2018-03-25 00:03:28.365,edd36341-0322-4fb3-af94-7e454db985e4,,,,,9d23fb26-78db-45f0-a1ab-958c00563307,limit,8221.0,BTC-USD,,,5492330001,buy,0.05,,,received
69,2018-03-25 00:03:28.797,0a2569b3-c8ac-47bb-9d2d-20194c3213e8,,,,,3198dd52-c844-4e11-8948-05d33eda73b4,limit,11660.0,BTC-USD,,,5492330024,sell,0.009434,,,received
70,2018-03-25 00:03:29.805,8b9bafc2-bcaf-403f-a86d-e7046f29af38,,,,,d814cb10-1661-4d63-b1ee-a5af8e1ec3dd,limit,8350.0,BTC-USD,,,5492330112,buy,0.1,,,received
71,2018-03-25 00:03:32.824,39115e81-26d5-4dd7-aecd-3d955c502ec4,,,,,e0b38178-a7a9-4c42-a906-1d7a50c132ac,limit,8310.0,BTC-USD,,,5492330315,buy,0.25,,,received
72,2018-03-25 00:03:35.492,002858bb-cc9f-4690-e6d4-8fc70e4962be,,,,,7a5d90b8-865b-49bc-9d63-e807366d5dc1,limit,8800.0,BTC-USD,,,5492330487,sell,0.02314815,,,received
73,2018-03-25 00:03:43.659,bbcc5382-229f-49ee-8634-fcbc77c238ca,,,,,1770fa87-93db-4669-b6ad-b767d6b65322,limit,8673.04,BTC-USD,,,5492330982,sell,5.0,,,received
74,2018-03-25 00:03:49.006,54ab5fc0-4322-4ee4-c12d-32f366841785,,,,,34b09572-ff83-432b-bac6-d60cff76347c,limit,8445.33,BTC-USD,,,5492331318,buy,0.05,,,received
75,2018-03-25 00:03:55.069,6e335189-6854-4a4b-d0eb-31dd00ef5230,,,,,50caec42-2386-45b5-813f-086bfb386afb,limit,8700.0,BTC-USD,,,5492331586,sell,0.27766044,,,received
76,2018-03-25 00:03:56.883,50407cfd-2494-4a26-e42d-9b309c25fe22,,,,,698055a7-a12c-4983-b7bf-8c4d702237d5,limit,8230.0,BTC-USD,,,5492332009,buy,0.4,,,received
77,2018-03-25 00:03:59.902,edc41495-124f-48d9-f540-05127438df8e,,,,,15026733-0e8c-4b17-97f0-efbae82e3407,limit,9130.0,BTC-USD,,,5492332230,sell,0.01328816,,,received
78,2018-03-25 00:04:01.978,44240746-8dab-46c5-b084-c575c1ae0a57,,,,,5798f3b2-0544-431e-b83c-3a2fd83f7cf3,limit,7001.0,BTC-USD,,,5492332348,buy,1.426939,,,received
79,2018-03-25 00:04:04.774,2c133a80-a1cc-49d7-c864-b6e2706be017,,,,,e5bd83b9-2180-48b7-a8f5-37c77cd46625,limit,8210.0,BTC-USD,,,5492332514,buy,0.5,,,received
80,2018-03-25 00:04:11.413,6a3c540e-f761-40fd-8026-b2f9a4c660ee,,,,,f4fc66f2-3aec-4041-88b4-17d5e8d7115b,limit,8160.0,BTC-USD,,,5492333945,buy,0.5,,,received
81,2018-03-25 00:04:13.234,19cc4f7c-2f0a-4947-cda6-b419b430c252,,,,,1a3b297f-9b75-4585-b90a-3b6b94051c10,limit,8285.0,BTC-USD,,,5492334128,buy,0.3,,,received
82,2018-03-25 00:04:21.105,9ad90101-dab7-46f9-c0ed-b69941cf3baa,,,,,47244168-f7a5-41f5-91e5-dbbcf792f794,limit,8430.0,BTC-USD,,,5492335089,buy,0.1,,,received
83,2018-03-25 00:04:21.215,50352390-357a-421e-96c8-0c3cd86e4881,,,,,746dab2b-d95c-44c1-8b22-d18169bdfee3,limit,8200.0,BTC-USD,,,5492335106,buy,0.3788,,,received
84,2018-03-25 00:04:31.450,a241e687-88a1-4724-ccc9-5ec68d03634b,,,,,11648e52-0341-4de6-aecc-55ca6e4b22b4,limit,8040.0,BTC-USD,,,5492336173,buy,0.5,,,received
85,2018-03-25 00:04:35.703,060b3836-bb56-4ccc-8473-86591334f99e,,,,,0fb0f200-db62-4e4d-b1f7-863a37279bf1,limit,8795.72,BTC-USD,,,5492336489,sell,0.5,,,received
86,2018-03-25 00:04:40.096,522281f1-ba10-4562-efb2-6d81d2bdeefa,,,,,b2b06661-12bb-46de-9144-06ab79d40eb1,limit,8400.0,BTC-USD,,,5492336756,buy,0.001,,,received
87,2018-03-25 00:04:41.303,e4db4855-659f-4c82-d1e1-d63e0b3a5f8b,,,,,e81583e1-fe1b-4fc1-acda-5aa028148188,limit,7960.0,BTC-USD,,,5492336847,buy,0.75,,,received
88,2018-03-25 00:04:48.310,63fbead0-2fa1-45b9-a562-9ba80ebb77e8,,,,,300d4b36-b003-4a0c-9696-0d45fffd82f0,limit,8690.0,BTC-USD,,,5492337361,sell,0.9,,,received
89,2018-03-25 00:04:52.759,901b2089-003d-4c00-88eb-ba057f13b809,,,,,3434c032-a637-49f1-8c61-7e989de1b2dd,limit,7930.0,BTC-USD,,,5492337682,buy,0.75,,,received
90,2018-03-25 00:04:53.902,4498c2e8-b044-4936-9f07-327610252de1,,,,,5efa28fa-9f23-4cb9-bcd8-cbb52b916e3c,limit,8003.0,BTC-USD,,,5492337734,buy,1.0,,,received
91,2018-03-25 00:04:57.589,9d6c7e60-1c2f-40c5-c549-3f364a0d39ba,,,,,76aaf891-94f6-4d85-b3b4-64f8f984b574,limit,8390.0,BTC-USD,,,5492337911,buy,0.4,,,received
92,2018-03-25 00:05:09.187,aef90097-af4b-4d81-f773-c7a3b2946e62,,,,,c8fb7e13-cf35-47aa-8697-dc440c8014b2,limit,8003.0,BTC-USD,,,5492338522,buy,1.0,,,received
93,2018-03-25 00:05:10.798,6b1e2129-b9ce-42ec-e5e6-39c0d15499fb,,,,,f8522163-dd37-4426-88d3-9a2b6a71e58d,limit,8200.0,BTC-USD,,,5492338646,buy,0.25,,,received
94,2018-03-25 00:05:18.123,6d51c3f0-518c-4ebe-b3ba-29767daa07a5,,,,,e39ade94-5e83-4ba2-b6bb-6f24dec47ba5,limit,8598.0,BTC-USD,,,5492339803,sell,1.0,,,received
95,2018-03-25 00:05:19.597,8ef71acf-37ce-4ccd-b599-99d4bf9a0c79,,,,,a76d2293-80cb-454e-b9fb-bf7f9fdd8ea0,limit,7825.0,BTC-USD,,,5492339981,buy,0.05,,,received
96,2018-03-25 00:05:21.637,b6e6d9f6-a24f-40b4-a095-aadebac9247a,,,,,f5864723-74a3-435d-b25e-be5ef94320d2,limit,13000.0,BTC-USD,,,5492340182,sell,0.017486,,,received
97,2018-03-25 00:05:25.837,1cbb681a-b225-46b4-b00f-4a683dcb4c8f,,,,,49397745-c8d2-4cb5-b155-0ba60c4fda97,limit,9524.0,BTC-USD,,,5492340604,sell,0.077,,,received
98,2018-03-25 00:05:26.751,5c938635-9cf2-4adf-80c0-cc11fa4f4ade,,,,,60d4bdf8-a5d2-4219-bf42-8d8e156a2f3d,limit,8561.0,BTC-USD,,,5492340704,sell,0.24247502,,,received
99,2018-03-25 00:05:27.697,620b4481-4bf3-49e7-c458-55795fb38ace,,,,,67472bc2-cef4-4371-bf17-7e2412daa528,limit,8454.0,BTC-USD,,,5492340809,buy,0.23687029,,,received
100,2018-03-25 00:05:29.820,55267ca0-68c5-4755-b8d5-05cd9a11cd51,,,,,e1f7e6fe-931a-4acb-ac0b-4bfe161aea2b,limit,9260.0,BTC-USD,,,5492340943,sell,0.85,,,received
101,2018-03-25 00:05:39.749,95802cef-dec8-4eb6-e722-95e11bbb0ed8,,,,,0b6d8108-380d-47a1-99cf-f4e7d1143ef1,limit,8462.0,BTC-USD,,,5492341669,buy,0.06,,,received
102,2018-03-25 00:05:40.743,d48a5717-88e8-46ae-e5bc-54ba0334aef5,,,,,b258605f-a258-4828-a934-de67c0663e62,limit,8695.0,BTC-USD,,,5492341740,sell,3.0,,,received
103,2018-03-25 00:05:41.887,4d3a9850-dff1-472b-b95e-3e2e698b6001,,,,,fed6e3db-6295-41fd-b170-59ec03a7370f,limit,8898.99,BTC-USD,,,5492341876,sell,0.00102103,,,received
104,2018-03-25 00:05:42.941,be1eb6f5-bbef-4f93-977c-9a2ac759cf7c,,,,,e93606de-5fca-4ca3-9a83-bacdb2dfc8e8,limit,9015.0,BTC-USD,,,5492341919,sell,0.0034727,,,received
105,2018-03-25 00:05:44.013,432982fb-01c5-4a02-c0f5-945bb127b18b,,,,,9abad050-8551-4d18-847d-372b295e93a9,limit,8256.0,BTC-USD,,,5492341966,buy,1.0,,,received
106,2018-03-25 00:05:45.864,55352718-bbcd-4e94-c641-221320a52fcd,,,,,871f4948-a917-4ef3-8a79-42ff24c051e3,limit,8650.0,BTC-USD,,,5492342079,sell,0.1,,,received
107,2018-03-25 00:05:49.975,7b91642c-df34-473c-c076-802868b2348b,,,,,4ea54d91-ca54-4b78-8e33-9b98d8db524f,limit,8412.0,BTC-USD,,,5492342336,buy,0.06,,,received
108,2018-03-25 00:05:53.222,02b58870-dcf4-4898-e3b7-eaa613cd6fe0,,,,,0b33df88-187b-44d0-8316-a778b9daa0d9,limit,8074.0,BTC-USD,,,5492342622,buy,0.1,,,received
109,2018-03-25 00:05:55.213,0c4251b4-8714-4693-ac67-e9516966d165,,,,,0a44ac5c-0abc-4672-b25c-93961e7f11ae,limit,8686.0,BTC-USD,,,5492342804,sell,0.079,,,received
110,2018-03-25 00:05:56.268,d7ef36e2-faf9-4c5a-bdac-fcbaa5c84bca,,,,,46f1b3f3-3b2f-4904-b99b-e7d172792133,limit,8701.0,BTC-USD,,,5492342884,sell,3.0,,,received
111,2018-03-25 00:05:57.427,1e62b2d2-a91a-4674-e845-5cb426f69742,,,,,7c3454fe-7a40-4f94-8936-845e9a4e1ac5,limit,8064.0,BTC-USD,,,5492342966,buy,0.1,,,received
112,2018-03-25 00:06:01.011,c6e3ed83-8434-47f0-d941-9ba289dbd2c3,,,,,9f612124-2e9f-4106-a2d5-e9092b05fb5c,limit,8054.0,BTC-USD,,,5492343295,buy,0.1,,,received
113,2018-03-25 00:06:01.336,19c3420d-8912-48ac-e0ce-3af0984ffabf,,,,,95d153f3-c4fe-4d68-a56d-0b3a81697642,limit,8700.0,BTC-USD,,,5492343331,sell,0.02350176,,,received
114,2018-03-25 00:06:05.066,84392cc3-4317-4b59-b75f-829f80d8c053,,,,,0ef3af0f-83d7-447a-8087-74d4e6623871,limit,8211.0,BTC-USD,,,5492343610,buy,10.0,,,received
115,2018-03-25 00:06:05.865,501ba779-b766-42d6-c611-655f301a7748,,,,,b15f2d1c-1bbf-4522-864f-db362a0dafc5,limit,8044.0,BTC-USD,,,5492343688,buy,0.1,,,received
116,2018-03-25 00:06:09.351,6dfa00a7-cd7c-4e36-f29a-8bff88b9e22a,,,,,1417ef60-4c92-4a74-ba1a-cc506b331f1a,limit,8033.0,BTC-USD,,,5492343945,buy,0.1,,,received
117,2018-03-25 00:06:09.543,fc79ca6e-68fc-4af1-dcdd-a64711d5d971,,,,,9af019fb-1b51-42ad-ad99-a4f1c4ca54d5,limit,8388.0,BTC-USD,,,5492343952,buy,0.08533143,,,received
118,2018-03-25 00:06:12.049,8bd72bfc-62a8-4d16-d1a3-cbac5f35c954,,,,,7c4e1c72-f805-407b-a039-c2e16e1f0b46,limit,7830.0,BTC-USD,,,5492344251,buy,0.75,,,received
119,2018-03-25 00:06:18.836,9b4aa8ee-352b-4510-dd7c-5628c9dc3b44,,,,,e3013936-18cb-4784-8f6e-5ed30fecd9b1,limit,8362.0,BTC-USD,,,5492344835,buy,0.06,,,received
120,2018-03-25 00:06:24.211,0b977430-55d2-4ba1-e40e-6808c40fad08,,,,,27b21f11-e5b7-4474-8a69-fc3aac2239ef,limit,8078.0,BTC-USD,,,5492345378,buy,0.1,,,received
121,2018-03-25 00:06:27.743,ef5a7ee7-1a26-4d01-b89c-03f03365c90a,,,,,ad78327d-8e94-49b9-b994-a857d0c02522,limit,8068.0,BTC-USD,,,5492345718,buy,0.1,,,received
122,2018-03-25 00:06:30.242,73b6858c-4f11-400a-d275-81c657fbbc20,,,,,8932e550-b3a4-4c63-9c5e-cc05184b7ab7,limit,8312.0,BTC-USD,,,5492346057,buy,0.06535622,,,received
123,2018-03-25 00:06:32.098,0bfff92c-580f-4da9-f653-8a81e97441c6,,,,,acc47481-b5ce-4d31-87e7-e2b97875589b,limit,8570.0,BTC-USD,,,5492346632,sell,0.02,,,received
124,2018-03-25 00:06:34.159,e39a780a-92dd-47a3-fc2d-ac10f6c14332,,,,,fc1c7b7f-29e4-4e9f-8319-22e7364ad642,limit,8058.0,BTC-USD,,,5492346928,buy,0.1,,,received
125,2018-03-25 00:06:38.813,fe9b0ffb-a4b5-4e1f-e8e8-73ff03501ea7,,,,,f0d6fb30-2eed-47cb-bfe3-1e4531c821e8,limit,8038.0,BTC-USD,,,5492347858,buy,0.1,,,received
126,2018-03-25 00:06:43.181,5d6bcaaf-64b5-42f7-ea61-e746a453ca7a,,,,,e308fbb9-fe84-4763-96f5-57c14558b213,limit,8100.99,BTC-USD,,,5492348326,buy,0.73800472,,,received
127,2018-03-25 00:06:43.621,06c69eb7-a531-47c2-8b17-3584f9a8b515,,,,,d9aaf4a1-90ec-40a2-9c2f-98bfad49f18b,limit,8028.0,BTC-USD,,,5492348366,buy,0.1,,,received
128,2018-03-25 00:06:45.455,,,,,,d3ff69d7-5158-40bf-ab4d-922186de8c45,limit,8465.06,BTC-USD,,,5492348909,buy,0.001004,,,received
